Date,REF_CFP,REF_CFP_fiscal,CFP_from_CFPS_fiscal,CFP_from_CFOpToShareTtm,CFP_from_OperatingCFTtm_per_share,CFP_from_CF,CFP_from_OpCF,CFP_from_TTM_OpCFAct,CFP_from_TTM_OpCF,CFP_trial,CFP_self
2025-07-29,0.1565760491042344,,,,,0.08175857642796097,0.10928858295398625,,0.1579741985218229,0.1579741985218229,0.1579741985218229
2025-07-30,0.157301713502935,,,,,0.08213749318145953,0.10979508975555552,,0.1587063427573964,0.1587063427573964,0.1587063427573964
2025-07-31,0.1594619827884832,,,,,0.08326551079652837,0.11130293703083961,,0.16088590221702093,0.16088590221702093,0.16088590221702093
2025-08-01,0.16044774777299387,,,,,0.08378024304508873,0.11199099155066664,,0.16188046961254435,0.16188046961254435,0.16188046961254435
2025-08-04,0.16263594042599808,,,,,0.08492284127312717,0.11351832906905023,,0.16408820178197453,0.16408820178197453,0.16408820178197453
2025-08-05,0.1552538023841425,,,,,0.08106814509992752,0.10836566740476186,,0.15664014476935148,0.15664014476935148,0.15664014476935148
2025-08-06,0.15416887015224767,,,,,0.08050163115792942,0.10760839509585368,,0.15554552461023652,0.15554552461023652,0.15554552461023652
2025-08-07,0.15048816724956782,,,,,0.07857969589836085,0.10503929971498405,,0.15183195478666334,0.15183195478666334,0.15183195478666334
2025-08-08,0.14972219422318722,,,,,0.07817973137902749,0.1045046578772763,,0.1510591419865955,0.1510591419865955,0.1510591419865955
2025-08-11,0.1533650699950409,,,,,0.0800819146242593,0.10704735028304944,,0.15473454690111121,0.15473454690111121,0.15473454690111121
2025-08-12,0.153632070465088,,,,,0.08022133299930154,0.10723371405443359,,0.15500393155797246,0.15500393155797246,0.15500393155797246
2025-08-13,0.15262238200475034,,,,,0.07969410874230162,0.10652896117756253,,0.15398522706139636,0.15398522706139636,0.15398522706139636
2025-08-14,0.14972219422318722,,,,,0.07817973137902749,0.1045046578772763,,0.1510591419865955,0.1510591419865955,0.1510591419865955
2025-08-15,0.15074523620626337,,,,,0.07871392838195901,0.10521873138514973,,0.15209131924649708,0.15209131924649708,0.15209131924649708
2025-08-18,0.15406121032672235,,,,,0.08044541493505378,0.1075332495685521,,0.1554369034338327,0.1554369034338327,0.1554369034338327
