Instrument,Date,SourceDate,LookbackDays,REF_PE,PE_trial,REF_PCF,PCF_MktCap_div_OpCF,PCF_Price_div_CFPS_Act,PCF_Price_div_OpCFPS
AIXGn.DE,2018-11-30,2018-11-30,0,19.497325124,19.710204081632654,57.49351906,57.49351905956774,,55.141090766274836
AIXGn.DE,2018-12-31,2018-12-28,3,16.973856869,17.159183673469386,50.052340884,50.0523408835001,,48.0043788737667
AIXGn.DE,2019-01-31,2019-01-31,0,17.571414152,17.76326530612245,51.814411876,51.81441187559293,,49.69435224991263
AIXGn.DE,2019-02-28,2019-02-28,0,18.95000844,19.165853658536587,68.518483558,68.51848355802579,,64.79880695664683
AIXGn.DE,2019-03-31,2019-03-29,2,19.321388092,19.541463414634148,69.861299347,69.86129934676798,,66.06872503647932
AIXGn.DE,2019-04-30,2019-04-30,0,24.718450816,26.973684210526315,89.375726199,51.65357802668571,,50.914161154730316
AIXGn.DE,2019-05-31,2019-05-31,0,22.523201705,22.8,44.111916162,43.661131709580616,,43.03612607264228
AIXGn.DE,2019-06-30,2019-06-28,2,21.821301375,22.089473684210528,42.737237335,42.30050087375581,,41.69497255929817
AIXGn.DE,2019-07-31,2019-07-31,0,24.748159628,24.926829268292686,49.633045646,48.67023195715389,,49.79133789323256
AIXGn.DE,2019-08-31,2019-08-30,1,21.735761333,21.89268292682927,43.59160643,42.745988458650956,,43.730631010729496
AIXGn.DE,2019-09-30,2019-09-30,0,22.665633475,22.829268292682926,45.456487989,44.574693847256356,,45.601460144878345
AIXGn.DE,2019-10-31,2019-10-31,0,23.824780101,24.05882352941176,64.502861364,61.9132357640748,,68.26175464019006
AIXGn.DE,2019-11-30,2019-11-29,1,25.018931671,25.26470588235294,67.735889868,65.01646640750644,,71.68318732997953
AIXGn.DE,2019-12-31,2019-12-30,1,24.838352653,25.08235294117647,67.246992875,64.54719738337748,,71.16579994762114
AIXGn.DE,2020-01-31,2020-01-31,0,27.879070309,28.152941176470584,75.479387406,72.44908224128619,,79.87793586991432
AIXGn.DE,2020-02-29,2020-02-28,1,30.760957247,31.55862068965517,24.143500657,23.302988267231854,,22.800543084291498
AIXGn.DE,2020-03-31,2020-03-31,0,26.909115354,27.60689655172414,21.120286961,20.38502229758064,,19.945492562591536
AIXGn.DE,2020-04-30,2020-04-30,0,28.562785695,42.489999999999995,22.418211165,15.779409792656642,,14.685821942320718
AIXGn.DE,2020-05-31,2020-05-29,2,45.730531997,47.449999999999996,18.065782215,17.621393143364518,,16.400147120807677
AIXGn.DE,2020-06-30,2020-06-30,0,51.705859676,53.65,20.426326994,19.92387233174918,,18.543053593916373
AIXGn.DE,2020-07-31,2020-07-31,0,58.15137459,60.47058823529411,30.690341289,29.669107789817776,,26.078191268951215
AIXGn.DE,2020-08-31,2020-08-31,0,54.598936531,56.776470588235284,28.815483864,27.856637002657944,,24.48508775563396
AIXGn.DE,2020-09-30,2020-09-30,0,58.26450956,60.588235294117645,30.750050124,29.726829789408864,,26.12892704963011
AIXGn.DE,2020-10-31,2020-10-30,1,47.296372348,48.37,81.374964147,74.79009335797906,,57.333517167156295
AIXGn.DE,2020-11-30,2020-11-30,0,59.474919331,60.824999999999996,102.328554771,94.04811719038817,,72.09657187703704
AIXGn.DE,2020-12-31,2020-12-30,1,69.741859783,71.325,119.993163486,110.28330388170055,,84.54234260796822
AIXGn.DE,2021-01-31,2021-01-29,2,75.388677031,77.1,129.708698279,119.21265656192237,,91.38751650998037
AIXGn.DE,2021-02-28,2021-02-26,2,61.532937259,60.80645161290323,164.028509497,-54.71622409006786,,-57.923310021660946
AIXGn.DE,2021-03-31,2021-03-31,0,63.246719331,62.5,,-56.30021206045651,,-59.536558709266885
AIXGn.DE,2021-04-30,2021-04-30,0,49.854071954,49.34722222222223,,-30.063415748031346,,-28.613032168702837
AIXGn.DE,2021-05-31,2021-05-31,0,47.384520402,46.902777777777786,,-28.574509613484626,,-27.195668346104558
AIXGn.DE,2021-06-30,2021-06-30,0,64.124151092,63.47222222222223,,-38.7213879374869,,-36.803140166330415
AIXGn.DE,2021-07-31,2021-07-30,1,52.808132147,51.95,140.985194822,140.56396627427486,,309.46870453877966
AIXGn.DE,2021-08-31,2021-08-31,0,62.08386277,61.074999999999996,165.876874114,165.38127544666867,,363.8267782426558
AIXGn.DE,2021-09-30,2021-09-30,0,55.069885642,54.175000000000004,147.136793371,146.6971853839253,,322.72313894876595
AIXGn.DE,2021-10-31,2021-10-29,2,52.223634053,51.375,139.532122925,139.11523579324708,,306.04340126428883
AIXGn.DE,2021-11-30,2021-11-30,0,29.243678047,29.024590163934423,,82.4053297769196,,124.17084970451225
AIXGn.DE,2021-12-31,2021-12-30,1,29.516211618,29.295081967213118,,83.17359177519371,,125.32804768255488
AIXGn.DE,2022-01-31,2022-01-31,0,30.011727202,29.786885245901644,,84.56990277309889,,127.43204400626874
AIXGn.DE,2022-02-28,2022-02-28,0,22.741937376,22.80588235294118,33.091730822,16.104700572714933,,16.943736109866812
AIXGn.DE,2022-03-31,2022-03-31,0,23.457572238,23.52352941176471,34.134284414,16.61207848908835,,17.476915321990557
AIXGn.DE,2022-04-30,2022-04-29,1,29.036004646,29.11764705882353,42.251739897,20.56258777719113,,21.633090983709238
AIXGn.DE,2022-05-31,2022-05-31,0,29.387510308,29.50537634408602,26.566788009,16.62253126731043,,17.00181834373233
AIXGn.DE,2022-06-30,2022-06-30,0,25.896136999,26.0,23.414879257,14.650418501170906,,14.981923015723316
AIXGn.DE,2022-07-31,2022-07-29,2,24.501057845,24.637254901960784,56.753437542,23.68845700631371,,23.333426276230416
AIXGn.DE,2022-08-31,2022-08-31,0,22.794856045,22.92156862745098,52.802087026,22.03919308727001,,21.708535867022167
AIXGn.DE,2022-09-30,2022-09-30,0,24.306063354,24.441176470588236,56.302653103,23.50030297971093,,23.147724515178044
AIXGn.DE,2022-10-31,2022-10-31,0,27.176939455,27.35164835164835,21.473887011,21.256540958933975,,20.951959770002667
AIXGn.DE,2022-11-30,2022-11-30,0,33.913850521,34.13186813186813,26.804028484,26.532733875453125,,26.145756145290587
AIXGn.DE,2022-12-31,2022-12-30,1,29.448053721,29.637362637362635,23.274457444,23.03888707730106,,22.702866813859856
AIXGn.DE,2023-01-31,2023-01-31,0,29.742861822,29.93406593406593,23.507460911,23.269532220455275,,22.93014801666824
AIXGn.DE,2023-02-28,2023-02-28,0,31.751924442,32.747747747747745,25.095336391,84.9594570095626,,84.15811929469845
AIXGn.DE,2023-03-31,2023-03-31,0,35.143590205,35.16891891891892,95.31782139,91.24438922081605,,90.38026360293786
AIXGn.DE,2023-04-30,2023-04-28,2,32.145992725,32.11779448621554,188.921366667,169.105516682188,,167.54647259596217
AIXGn.DE,2023-05-31,2023-05-31,0,36.385300389,36.35338345864662,213.84210835,191.41233656577356,,189.6419496687032
AIXGn.DE,2023-06-30,2023-06-30,0,38.994105105,38.959899749373434,229.233597496,205.18942155413274,,203.2391663288515
AIXGn.DE,2023-07-31,2023-07-31,0,36.157014441,36.15230460921843,258.210375823,-60.34558292423885,,-59.49711459550978
AIXGn.DE,2023-08-31,2023-08-31,0,35.174922585,35.170340681362724,,-58.71523464420566,,-57.881062148070775
AIXGn.DE,2023-09-30,2023-09-29,1,34.8943249120627,34.88977955911824,,-58.24685100601841,,-57.41933287737391
AIXGn.DE,2023-10-31,2023-10-31,0,22.4598930481283,22.46179966044143,,-47.36510410569667,,-46.65223585200962
AIXGn.DE,2023-11-30,2023-11-30,0,28.3592224768695,28.3616298811545,,-59.81061353727644,,-58.905941036116445
AIXGn.DE,2023-12-31,2023-12-29,2,32.8155504626093,32.81833616298812,,-69.20916849299917,,-68.1623370384993
AIXGn.DE,2024-01-31,2024-01-31,0,29.5136236312707,29.516129032258068,,-62.2452868210445,,-61.303788381495636
AIXGn.DE,2024-02-29,2024-02-29,0,21.7978100331042,19.906976744186046,,-63.05659587329768,,-62.24285645918755
AIXGn.DE,2024-03-31,2024-03-28,3,18.933246781348,18.992248062015502,,-60.15913547101999,,-59.382787509738904
AIXGn.DE,2024-04-30,2024-04-30,0,16.0261579742233,16.073529411764703,,-41.937388328427886,,-41.42697976904599
AIXGn.DE,2024-05-31,2024-05-31,0,15.351681060395,15.397058823529411,,-40.17559918806455,,-39.68348382268176
AIXGn.DE,2024-06-30,2024-06-28,2,13.4418850163487,13.481617647058822,,-35.18026806894685,,-34.74673714846562
AIXGn.DE,2024-07-31,2024-07-31,0,19.5648629553812,19.636363636363637,68.0560311093829,65.29041042449437,,64.52282551263106
AIXGn.DE,2024-08-31,2024-08-30,1,15.7152950127715,15.772727272727273,54.6765091383813,52.4545975431023,,51.82736215945134
AIXGn.DE,2024-09-30,2024-09-30,0,14.4517309469031,14.504545454545454,50.2803287206267,48.23706650145228,,47.660263011760584
AIXGn.DE,2024-10-31,2024-10-31,0,13.1972246879586,14.284313725490197,45.9156621409923,34.387079139623694,,34.17471063071057
AIXGn.DE,2024-11-30,2024-11-29,1,13.3493486455343,13.401960784313726,33.3142554054345,32.26296306373752,,32.06371271941067
AIXGn.DE,2024-12-31,2024-12-30,1,14.8629909572079,14.92156862745098,37.0916581763506,35.92116297220836,,35.69932023331605
AIXGn.DE,2025-01-31,2025-01-31,0,13.1979844143669,13.25,32.9365151283429,31.897143072890664,,31.700151968020133
AIXGn.DE,2025-02-28,2025-02-28,0,12.9034653202796,12.941489361702127,52.6309373017085,50.46596584152985,,50.59120284245218
AIXGn.DE,2025-03-31,2025-03-31,0,10.7502360066612,10.78191489361702,43.8482983602807,42.04460039489561,,42.148938825174916
AIXGn.DE,2025-04-30,2025-04-30,0,12.5322188868971,13.426136363636363,51.1166892083588,49.014006281765326,,49.13564008085265
AIXGn.DE,2025-05-31,2025-05-30,1,13.7748224339296,13.818181818181818,20.0751774398673,19.899414671859226,,20.94347002684929
AIXGn.DE,2025-06-30,2025-06-30,0,17.6603192224475,17.71590909090909,25.7378302868036,25.5124896985432,,26.851044220278
AIXGn.DE,2025-07-31,2025-07-31,0,16.8390407467404,15.484375,24.5409138687194,17.045939193450476,,17.170499746400758
AIXGn.DE,2025-08-31,2025-08-29,2,13.0197243370691,13.057291666666668,14.4339030163402,14.374089995957146,,14.479126425908746
AIXGn.DE,2025-09-30,2025-09-30,0,15.3203776602927,15.364583333333334,16.9844491017964,16.914066808166567,,17.037663724144714
AIXGn.DE,2025-10-31,2025-10-31,0,17.2839044807355,17.34375,12.4444944979367,12.418577057793344,,12.658241726744272
AIXGn.DE,2025-11-30,2025-11-28,2,22.3476213610374,22.425,16.0903950481431,16.056884498509017,,16.36676443803908
AIXGn.DE,2025-12-31,2025-12-30,1,21.5566102370542,21.631249999999998,15.5208632278771,15.488538809737934,,15.78745031216646
AKE.PA,2010-01-31,2010-01-29,2,,-7.477089783973371,3.164190474,3.1641904736226225,,3.1629347754955837
AKE.PA,2010-02-28,2010-02-26,2,,-6.695418537631526,2.833399112,2.833399111924509,,2.832274687213782
AKE.PA,2010-03-31,2010-03-31,0,,-9.61755784407455,3.126548698,3.6660858626769914,,3.6576252499152844
AKE.PA,2010-04-30,2010-04-30,0,,-11.103524917028059,4.290235659,4.290235659435841,,4.222749034424267
AKE.PA,2010-05-31,2010-05-31,0,,-18.493864983301478,5.495765198,5.495765197816235,,5.409907827834538
AKE.PA,2010-06-30,2010-06-30,0,,-17.819949164430543,5.295499785,5.295499785,,5.212770968281205
AKE.PA,2010-07-31,2010-07-30,1,,-20.77648307947723,6.174083925,6.1740839249999695,,6.077629448902277
AKE.PA,2010-08-31,2010-08-31,0,14.724448096,14.735393149329383,6.943589718,6.943589718206897,,6.847063111701505
AKE.PA,2010-09-30,2010-09-30,0,16.81705834,16.8295588829681,7.930658032,7.930658032448275,,7.82015455210461
AKE.PA,2010-10-31,2010-10-29,2,20.805116406,20.82058137320034,9.811362975,9.81136297486207,,9.674654299339648
AKE.PA,2010-11-30,2010-11-30,0,8.970486665,10.408159353115433,8.601884166,8.601884166055047,,8.571207888595973
AKE.PA,2010-12-31,2010-12-31,0,10.528107117,12.215414909636786,10.09550109,10.095501089877645,,10.059498234393576
AKE.PA,2011-01-31,2011-01-31,0,9.926165963,11.517002473741456,9.518294048,9.518294047798166,,9.4843496440477
AKE.PA,2011-02-28,2011-02-28,0,10.346352158,12.004530635161899,9.921214548,9.92121454795104,,9.885833237957971
AKE.PA,2011-03-31,2011-03-31,0,12.525457306,11.303352622279556,12.052407515,7.712597372720137,,7.7413214455976
AKE.PA,2011-04-30,2011-04-29,1,10.186912436,12.407409221054248,8.465926434,8.465926434246574,,8.49745613508802
AKE.PA,2011-05-31,2011-05-31,0,8.526423979,10.237911209266187,9.717805737,9.717805736825726,,9.761255737517525
AKE.PA,2011-06-30,2011-06-30,0,7.946577895,9.541674107205022,9.056938811,9.056938811307054,,9.0974339609606
AKE.PA,2011-07-31,2011-07-29,2,7.628670004,9.159953379434036,8.694610227,8.694610226659751,,8.73348534215333
AKE.PA,2011-08-31,2011-08-31,0,5.323518031,6.400999941107763,7.485900044,7.485900044481982,,7.544303301166941
AKE.PA,2011-09-30,2011-09-30,0,4.333668703,5.2108047624189,6.093979685,6.093979684684662,,6.141523501412497
AKE.PA,2011-10-31,2011-10-31,0,4.86897528,5.854457577958598,6.846724675,6.846724675281531,,6.900141233916517
AKE.PA,2011-11-30,2011-11-30,0,5.750781175,6.665431177243698,6.009620875,6.009620875,,6.107262543277863
AKE.PA,2011-12-31,2011-12-30,1,5.852422888,6.783238798050796,6.11583743,6.11583743,,6.215204857996262
